record_date,maxtemp,mintemp,pcpn,snow
12-Aug-2021,97,55,0.00,0.0
13-Aug-2021,97,57,0.09,0.0
14-Aug-2021,84,54,0.00,0.0
15-Aug-2021,94,57,0.02,0.0
16-Aug-2021,94,58,0.00,0.0
17-Aug-2021,92,52,0.00,0.0
18-Aug-2021,93,52,0.00,0.0
19-Aug-2021,98,55,0.00,0.0
20-Aug-2021,97,55,0.00,0.0
21-Aug-2021,90,62,0.00,0.0
22-Aug-2021,85,57,0.00,0.0
23-Aug-2021,99,56,0.00,0.0
24-Aug-2021,101,58,0.00,0.0
25-Aug-2021,101,58,0.00,0.0
26-Aug-2021,93,60,0.00,0.0
27-Aug-2021,101,61,0.00,0.0
28-Aug-2021,97,61,0.00,0.0
29-Aug-2021,97,62,0.00,0.0
30-Aug-2021,78,54,0.00,0.0
31-Aug-2021,96,54,0.00,0.0
01-Sep-2021,99,52,0.00,0.0
02-Sep-2021,96,52,0.00,0.0
03-Sep-2021,91,60,0.06,0.0
04-Sep-2021,86,60,1.22,0.0
05-Sep-2021,80,57,0.00,0.0
06-Sep-2021,89,53,0.00,0.0
07-Sep-2021,94,53,0.00,0.0
08-Sep-2021,87,49,0.00,0.0
09-Sep-2021,89,49,0.00,0.0
10-Sep-2021,97,49,0.00,0.0
11-Sep-2021,100,52,0.00,0.0
12-Sep-2021,97,52,0.00,0.0
13-Sep-2021,91,53,0.00,0.0
14-Sep-2021,97,53,0.00,0.0
15-Sep-2021,83,53,1.50,T
16-Sep-2021,90,52,0.00,0.0
17-Sep-2021,94,55,0.00,0.0
18-Sep-2021,63,46,0.00,0.0
19-Sep-2021,91,46,0.00,0.0
20-Sep-2021,93,56,0.00,0.0
21-Sep-2021,73,46,0.00,0.0
22-Sep-2021,70,36,0.00,0.0
23-Sep-2021,77,36,0.00,0.0
24-Sep-2021,86,41,0.00,0.0
25-Sep-2021,79,32,0.00,0.0
26-Sep-2021,86,41,0.00,0.0
27-Sep-2021,92,48,0.00,0.0
28-Sep-2021,87,48,0.00,0.0
29-Sep-2021,84,43,0.00,0.0
30-Sep-2021,80,44,0.42,0.0
01-Oct-2021,67,43,0.00,0.0
02-Oct-2021,65,50,0.68,0.0
03-Oct-2021,73,42,0.00,0.0
04-Oct-2021,80,42,0.00,0.0
05-Oct-2021,84,42,0.00,0.0
06-Oct-2021,79,41,0.00,0.0
07-Oct-2021,82,42,0.00,0.0
08-Oct-2021,82,44,0.00,0.0
09-Oct-2021,81,45,0.00,0.0
10-Oct-2021,80,47,0.00,0.0
11-Oct-2021,68,34,0.00,0.0
12-Oct-2021,74,34,0.00,0.0
13-Oct-2021,77,29,0.00,0.0
14-Oct-2021,72,34,0.00,0.0
15-Oct-2021,55,33,0.00,0.0
16-Oct-2021,58,24,0.00,0.0
17-Oct-2021,68,23,0.00,0.0
18-Oct-2021,76,29,0.00,0.0
19-Oct-2021,82,34,0.00,0.0
20-Oct-2021,77,29,0.00,0.0
21-Oct-2021,66,27,0.00,0.0
22-Oct-2021,70,27,0.00,0.0
23-Oct-2021,76,27,0.00,0.0
24-Oct-2021,78,29,0.00,0.0
25-Oct-2021,73,35,0.00,0.0
26-Oct-2021,79,36,0.00,0.0
27-Oct-2021,80,35,0.00,0.0
28-Oct-2021,62,34,0.00,0.0
29-Oct-2021,60,25,0.00,0.0
30-Oct-2021,72,28,0.00,0.0
31-Oct-2021,77,29,0.00,0.0
01-Nov-2021,49,26,0.00,0.0
02-Nov-2021,52,24,0.00,0.0
03-Nov-2021,51,24,0.00,0.0
04-Nov-2021,62,24,0.00,0.0
05-Nov-2021,68,22,0.00,0.0
06-Nov-2021,74,25,0.00,0.0
07-Nov-2021,77,25,0.00,0.0
08-Nov-2021,83,32,0.00,0.0
09-Nov-2021,62,27,0.00,0.0
10-Nov-2021,61,28,0.00,0.0
11-Nov-2021,65,22,0.00,0.0
12-Nov-2021,61,20,0.00,0.0
13-Nov-2021,53,20,0.00,0.0
14-Nov-2021,71,25,0.00,0.0
15-Nov-2021,63,26,0.00,0.0
16-Nov-2021,79,31,0.00,0.0
17-Nov-2021,67,24,0.00,0.0
18-Nov-2021,42,8,0.00,0.0
19-Nov-2021,49,9,0.00,0.0
20-Nov-2021,68,24,0.00,0.0
21-Nov-2021,57,32,0.03,0.0
22-Nov-2021,55,17,0.00,0.0
23-Nov-2021,67,18,0.00,0.0
24-Nov-2021,75,20,0.00,0.0
25-Nov-2021,51,14,0.00,0.0
26-Nov-2021,53,14,0.00,0.0
27-Nov-2021,70,22,0.00,0.0
28-Nov-2021,60,17,0.00,0.0
29-Nov-2021,64,18,0.00,0.0
30-Nov-2021,73,27,0.00,0.0
01-Dec-2021,61,25,0.00,0.0
02-Dec-2021,68,25,0.00,0.0
03-Dec-2021,73,27,0.00,0.0
04-Dec-2021,60,21,0.00,0.0
05-Dec-2021,60,21,0.00,0.0
06-Dec-2021,72,11,0.00,0.0
07-Dec-2021,39,11,0.00,0.0
08-Dec-2021,52,11,0.00,0.0
09-Dec-2021,58,13,0.00,0.0
10-Dec-2021,62,29,0.00,0.0
11-Dec-2021,42,4,0.03,T
12-Dec-2021,44,8,0.00,0.0
13-Dec-2021,65,20,0.00,0.0
14-Dec-2021,55,19,0.00,0.0
15-Dec-2021,68,27,0.00,0.0
16-Dec-2021,60,11,0.00,0.0
17-Dec-2021,57,11,0.00,0.0
18-Dec-2021,47,7,0.00,0.0
19-Dec-2021,40,6,0.00,0.0
20-Dec-2021,58,6,0.00,0.0
21-Dec-2021,57,14,0.00,0.0
22-Dec-2021,67,15,0.00,0.0
23-Dec-2021,70,19,0.00,0.0
24-Dec-2021,69,26,0.00,0.0
25-Dec-2021,69,23,0.00,0.0
26-Dec-2021,63,23,0.00,0.0
27-Dec-2021,62,21,0.00,0.0
28-Dec-2021,47,24,0.00,0.0
29-Dec-2021,42,9,0.00,0.0
30-Dec-2021,40,8,0.00,0.0
31-Dec-2021,58,32,0.00,0.0
01-Jan-2022,58,8,M,1.0
02-Jan-2022,12,-14,0.29,2.0
03-Jan-2022,28,-15,0.00,0.0
04-Jan-2022,39,0,0.00,0.0
05-Jan-2022,56,12,0.00,0.0
06-Jan-2022,49,4,0.00,0.0
07-Jan-2022,18,4,0.00,0.0
08-Jan-2022,52,9,0.00,0.0
09-Jan-2022,53,21,0.02,T
10-Jan-2022,44,11,0.00,0.0
11-Jan-2022,52,11,0.00,0.0
12-Jan-2022,58,11,0.00,0.0
13-Jan-2022,58,17,0.00,0.0
14-Jan-2022,62,21,0.00,0.0
15-Jan-2022,52,16,0.00,0.0
16-Jan-2022,44,13,0.00,0.0
17-Jan-2022,59,11,0.00,0.0
18-Jan-2022,61,11,0.00,0.0
19-Jan-2022,62,21,0.00,0.0
20-Jan-2022,27,8,T,T
21-Jan-2022,36,9,0.00,0.0
22-Jan-2022,49,10,0.23,T
23-Jan-2022,46,21,0.00,0.0
24-Jan-2022,53,19,0.00,0.0
25-Jan-2022,53,19,0.00,0.0
26-Jan-2022,34,19,0.01,0.0
27-Jan-2022,44,14,0.00,0.0
28-Jan-2022,33,4,0.11,T
29-Jan-2022,47,8,0.00,0.0
30-Jan-2022,58,12,0.00,0.0
31-Jan-2022,54,15,0.00,0.0
01-Feb-2022,62,15,0.00,0.0
02-Feb-2022,40,12,0.00,0.0
03-Feb-2022,14,-3,M,2.5
04-Feb-2022,M,M,M,M
05-Feb-2022,37,-2,0.00,0.0
06-Feb-2022,55,5,0.00,0.0
07-Feb-2022,43,15,0.00,0.0
08-Feb-2022,56,18,0.00,0.0
09-Feb-2022,55,16,0.00,0.0
10-Feb-2022,55,19,0.00,0.0
11-Feb-2022,62,25,0.00,0.0
12-Feb-2022,51,10,T,T
13-Feb-2022,M,M,M,M
14-Feb-2022,M,M,M,M
15-Feb-2022,M,M,M,M
16-Feb-2022,M,M,M,M
17-Feb-2022,M,M,M,M
18-Feb-2022,M,M,M,M
19-Feb-2022,M,M,M,M
20-Feb-2022,M,M,M,M
21-Feb-2022,M,M,M,M
22-Feb-2022,M,M,M,M
